run_id,model,scenario,region,variable,unit,year,value
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2010,22.0057
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2015,25.0093
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2020,27.6698
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2025,26.838
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2030,18.935
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2035,12.819
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2040,10.8995
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2045,7.56793
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2050,4.6345
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2055,3.733
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2060,2.97654
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2065,2.90674
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2070,2.93543
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2075,2.81497
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2080,2.74848
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2085,2.68332
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2090,2.63546
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2095,2.57905
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Gas,EJ/yr,2100,2.32449
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2005,1.04533
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2010,1.40666
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2015,1.88605
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2020,2.91109
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2025,4.3139
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2030,9.98875
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2035,16.301
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2040,26.0697
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2045,33.1797
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2050,38.0751
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2055,42.241
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2060,44.7958
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2065,46.0532
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2070,47.1943
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2075,48.7907
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2080,49.9849
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2085,50.9362
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2090,51.6288
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2095,52.5004
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_NonBioRen,EJ/yr,2100,52.8647
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2005,2.94331
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2010,2.92873
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2015,2.93561
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2020,2.97001
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2025,3.15735
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2030,2.89068
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2035,2.90718
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2040,2.77846
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2045,2.74767
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2050,2.72339
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2055,2.67386
2026/1/21,AIMHub,SSP1 - Medium Emissions,USA,Prm_Ene_Nuc,EJ/yr,2060,2.64049
